Flower_Name,Color,Average_Height_cm,Scent,Bloom_Season,Petal_Shape
Marigold,Yellow,53.08596110452148,,Winter,Star-shaped
,Purple,40.75544943581824,None,Fall,Elongated
Lavender,Purple,44.47518398822659,Strong,Fall,Elongated
Marigold,Yellow,,Mild,Winter,Star-shaped
Lavender,Purple,,None,Spring,Elongated
Tulip,Purple,40.11559250727231,Mild,Summer,Elongated
Marigold,Orange,52.243462825769996,None,Spring,Star-shaped
Lotus,Pink,75.52254281085166,None,Summer,Round
Tulip,Purple,43.22454089479925,Mild,Summer,
Marigold,Orange,,None,Summer,Star-shaped
Daisy,White,25.201323742799122,Strong,Fall,Round
Rose,Pink,63.49065207455703,Strong,,Oval
Orchid,White,25.73121218320119,Mild,Winter,Oval
Lavender,Purple,41.47884214812159,Mild,,
,Purple,43.236326125192086,None,Summer,Elongated
Tulip,Red,43.54546279343093,Strong,Winter,Elongated
Rose,Red,60.877960410829516,None,Spring,Oval
Sunflower,,150.0204841146573,Mild,Spring,Round
Tulip,Yellow,46.262807559111295,Mild,Spring,Elongated
Lavender,Purple,41.07288070219948,Strong,Summer,Elongated
Orchid,White,29.796556688245452,Strong,Winter,Oval
Orchid,Purple,29.584191038029232,None,Fall,Oval
Orchid,Purple,30.288101632070305,None,Fall,Oval
Daisy,Yellow,25.53510092291804,Mild,Fall,Round
Sunflower,Yellow,148.1659907296525,None,Winter,Round
Marigold,Orange,53.50603524194879,None,Summer,Star-shaped
Sunflower,Yellow,154.3061787892175,None,Summer,Round
Tulip,Purple,44.15658543221709,Strong,Winter,Elongated
Rose,White,61.34957088689837,Strong,Fall,
Rose,Pink,56.12090381225653,Mild,Winter,Oval
Marigold,,48.73414611538676,Strong,Summer,Star-shaped
Sunflower,Yellow,154.24422281425987,Mild,Summer,Round
Lavender,Purple,35.39613913139857,None,Winter,Elongated
Rose,Pink,57.43683050611414,Strong,Winter,Oval
,Yellow,21.69185706537945,Strong,Winter,Round
Marigold,Yellow,49.92271678923928,None,Spring,Star-shaped
Sunflower,Yellow,146.38815237933255,None,Winter,Round
Lavender,Purple,36.313353059908025,Strong,Winter,Elongated
Tulip,,42.56142484863112,None,Summer,Elongated
Daisy,White,29.727164350314332,None,Spring,Round
Sunflower,Yellow,150.163473165076,None,Winter,Round
Tulip,Red,49.55775239002308,None,Fall,Elongated
Marigold,Orange,47.789178965550796,Strong,Summer,Star-shaped
Orchid,Purple,28.185045498526357,None,Spring,Oval
Tulip,Yellow,43.72179500342461,None,,Elongated
Lotus,White,84.50586520112304,Strong,Fall,Round
,Yellow,152.45046786238066,Strong,Winter,Round
Orchid,Purple,31.57570619481243,Strong,Winter,Oval
Lavender,Purple,38.930522645185484,None,Summer,Elongated
Tulip,Red,46.55153106864874,,Summer,Elongated
,White,59.744374426588266,,Summer,Oval
Tulip,Purple,40.59245173748873,Strong,Spring,Elongated
Marigold,Yellow,45.08934889161535,,Winter,Star-shaped
Marigold,Orange,47.15475765212933,Strong,Spring,Star-shaped
Sunflower,Yellow,151.64541203817234,Mild,Winter,Round
Sunflower,Yellow,150.58459648546145,Mild,Spring,Round
Marigold,Yellow,54.71879024791365,None,Winter,Star-shaped
Sunflower,Yellow,,Mild,Summer,Round
Rose,White,55.146060114518605,None,Winter,Oval
Daisy,Yellow,26.181435871411907,None,Summer,Round
Marigold,Orange,52.35408439678856,Strong,Summer,Star-shaped
Lotus,,79.90119646664039,Mild,Spring,Round
Marigold,Yellow,48.65333941081528,None,Summer,Star-shaped
Lotus,Pink,77.01989836557901,Mild,Summer,Round
Lotus,Pink,75.60354157866001,None,Summer,Round
Orchid,White,25.520102936015775,Mild,Summer,Oval
,Red,41.023865804588,None,Winter,Elongated
Orchid,Purple,31.224988338165122,None,Spring,Oval
Rose,White,60.1900329985177,Strong,Spring,Oval
Daisy,White,24.238899564531437,Mild,Winter,Round
Lavender,Purple,40.26123313328766,Mild,Winter,Elongated
Sunflower,Yellow,,Mild,Summer,Round
Daisy,Yellow,22.784946532246995,Mild,Winter,Round
Orchid,Purple,28.61373708545205,Strong,Fall,Oval
Sunflower,Yellow,153.20809928534894,None,Summer,
Rose,Red,61.190457951073235,None,Fall,Oval
Lavender,Purple,40.455587763394135,None,Winter,Elongated
Tulip,Purple,40.359401417408996,Mild,Fall,Elongated
Lavender,,36.76878727556519,None,Summer,Elongated
Rose,White,56.58953337187014,,Spring,Oval
Sunflower,Yellow,150.9226191653016,Strong,Fall,Round
Sunflower,Yellow,150.59823503296306,,Winter,Round
Orchid,Purple,33.88392505997001,Strong,Fall,Oval
Sunflower,Yellow,153.56849045726102,None,Summer,Round
Lotus,Pink,82.95885219986991,Mild,,Round
Rose,Pink,,None,,Oval
Daisy,White,20.095681363488637,None,Fall,Round
Lotus,Pink,81.58779455174206,Strong,Summer,Round
Orchid,Purple,33.13378851362417,Mild,Summer,Oval
Orchid,White,28.84589225985279,Strong,Fall,Oval
,Orange,53.004158768116135,Strong,Spring,Star-shaped
Lotus,White,82.09058691650762,None,Winter,Round
Lavender,Purple,43.27544710872036,Mild,Spring,Elongated
Sunflower,Yellow,148.83899659852963,Strong,Summer,Round
Lavender,,39.908673543155246,None,Winter,Elongated
Lotus,Pink,79.75749501255409,Strong,,Round
Sunflower,Yellow,145.75438600767427,None,Summer,Round
Lotus,,76.02839708472916,Mild,Spring,Round
Rose,Pink,55.508356533777466,Mild,Fall,Oval
Lavender,Purple,35.69044444844186,Strong,Winter,Elongated
Daisy,White,21.236057133958077,Strong,Fall,Round
Orchid,Purple,27.193837283243766,Mild,Spring,Oval
Daisy,Yellow,20.76905875849242,Strong,Fall,Round
Lotus,White,83.75701049403564,None,,Round
Rose,Pink,,Strong,Summer,Oval
,Pink,57.89196918919564,Mild,Spring,Oval
Lotus,Pink,75.23874357771021,Mild,Winter,Round
Lotus,White,78.84634899280336,Mild,Spring,Round
Sunflower,Yellow,,Mild,,Round
Tulip,,42.61795877613749,None,Spring,Elongated
Sunflower,,145.9336643555616,None,Winter,Round
Sunflower,Yellow,154.6817171770095,Mild,Spring,Round
Rose,Red,64.45322180315816,Mild,Winter,Oval
Lavender,,35.969563296477354,Mild,Summer,Elongated
Marigold,Yellow,51.395508005488495,Mild,Spring,Star-shaped
Lotus,White,78.37665735054067,Mild,Fall,Round
Tulip,Yellow,44.31269639739488,Mild,Fall,Elongated
Rose,White,61.77132711703628,None,Winter,Oval
Daisy,,27.901671381304034,Strong,Fall,Round
Lavender,Purple,35.1784107836579,Mild,Summer,Elongated
Daisy,White,22.919019242833592,Mild,Winter,Round
,Yellow,145.30571026080156,Mild,Spring,
Tulip,Red,45.472604660106896,None,,Elongated
Orchid,Purple,25.026909194741613,None,Fall,Oval
Lavender,Purple,,None,Fall,Elongated
Lotus,White,,None,Fall,Round
Lotus,Pink,84.33262270142473,None,Spring,
Sunflower,Yellow,149.3024929104948,Mild,,Round
Orchid,Purple,34.73763274193625,None,Winter,Oval
Sunflower,Yellow,151.72763523432675,Mild,Spring,Round
Lotus,Pink,81.57886141437037,None,Winter,Round
Daisy,Yellow,23.34619299414601,Mild,Winter,Round
Marigold,Yellow,53.201245907038285,Strong,Fall,Star-shaped
Tulip,Red,40.85810328157557,Mild,Fall,Elongated
Lavender,Purple,38.906399671364866,Mild,Spring,Elongated
Marigold,Yellow,53.943693061057346,Mild,Fall,Star-shaped
Daisy,Yellow,,Mild,Winter,Round
Tulip,Red,,Strong,Winter,Elongated
Rose,Red,63.58521395153173,None,Spring,
Sunflower,Yellow,154.43775912338623,Strong,Spring,Round
Lavender,Purple,44.22084826507183,None,Spring,Elongated
Daisy,Yellow,23.139761240884443,Strong,Fall,Round
Marigold,Yellow,46.76068303985541,None,Fall,Star-shaped
Sunflower,Yellow,147.75690392622153,Strong,Spring,Round
Sunflower,Yellow,145.89445111480126,Strong,Summer,Round
Tulip,Purple,47.366868152240215,Mild,Winter,Elongated
Lavender,Purple,42.32541977404229,Mild,Spring,Elongated
Rose,Red,56.120979749497145,Strong,Spring,Oval
Rose,,59.49740888282547,Strong,Winter,Oval
Daisy,White,24.26518447498096,None,Spring,Round
Marigold,Yellow,46.468777150098425,Mild,Summer,Star-shaped
Sunflower,,147.73061417410122,Strong,Fall,Round
Marigold,Yellow,46.639881716839724,Mild,Fall,Star-shaped
Sunflower,Yellow,146.7545455576764,Strong,Summer,Round
Marigold,Orange,49.23938771157352,Strong,Spring,Star-shaped
Orchid,,34.330069298517145,Strong,Spring,Oval
Lotus,White,80.20784704756545,Mild,Fall,Round
Tulip,Yellow,43.30104635250681,Strong,Winter,Elongated
Lavender,Purple,43.513627591397935,Mild,Fall,Elongated
Tulip,Purple,44.24844737778111,None,Spring,Elongated
Daisy,White,21.570081000268637,Strong,Summer,Round
Lavender,Purple,,Mild,Summer,Elongated
Orchid,White,34.09314538692054,None,Summer,Oval
Orchid,White,30.338192258540616,Strong,Fall,Oval
Orchid,Purple,33.58442585419295,Mild,Winter,Oval
Sunflower,Yellow,151.1431607607542,Mild,Summer,Round
Lotus,White,,Strong,Winter,Round
Orchid,White,25.382511044025318,Mild,Winter,Oval
Lavender,Purple,43.57391471873193,None,Summer,Elongated
Tulip,,42.00832889268817,Strong,,Elongated
Orchid,Purple,34.41871678517346,Strong,Summer,Oval
Tulip,Purple,43.90624258424163,Strong,Winter,Elongated
Daisy,White,26.696194370370442,Mild,Fall,Round
Lotus,White,75.55908729357945,None,Fall,Round
Orchid,White,30.160596206088126,Mild,Summer,Oval
Lotus,Pink,82.60599497458584,Strong,Fall,Round
Tulip,,47.965360320230694,None,Summer,Elongated
Lavender,Purple,36.60913170724793,Mild,,Elongated
Marigold,,54.49580823390279,None,Spring,Star-shaped
Lotus,White,75.58374857757123,None,Summer,Round
Lavender,Purple,37.81451198470943,None,Winter,Elongated
Marigold,Orange,,Strong,Fall,Star-shaped
Lavender,Purple,39.69225557949089,None,,Elongated
Marigold,Orange,49.41280179200129,Strong,Spring,
Marigold,Orange,54.98821327304598,None,Spring,Star-shaped
Marigold,Orange,49.382933668816335,Mild,Summer,Star-shaped
Orchid,White,34.8822586982203,Strong,Summer,
Marigold,Yellow,46.60261307900868,Strong,Winter,Star-shaped
Orchid,White,25.99816881742573,None,Winter,Oval
Lotus,Pink,79.35925195327589,Mild,,Round
Tulip,Yellow,45.48031316157996,Mild,Summer,Elongated
Lotus,Pink,78.54977026763547,None,Summer,Round
Lavender,Purple,38.9635520886832,None,,
Rose,White,59.80920327930106,Strong,Winter,Oval
Sunflower,Yellow,145.52046956881978,Mild,Summer,Round
Marigold,Orange,45.054848432640796,Strong,Spring,Star-shaped
Lavender,Purple,39.8823449910495,None,Fall,Elongated
,,22.46971354600165,Strong,Summer,Round
Lavender,Purple,35.59219943618646,Mild,Spring,Elongated
,White,30.717098908515922,Mild,Winter,Oval
Rose,White,56.4885659895392,Strong,Summer,Oval
Rose,Pink,56.16711444522102,Mild,Summer,Oval
Sunflower,Yellow,151.66308651991972,None,Fall,Round
Lavender,Purple,40.960782944876115,Mild,,Elongated
Marigold,Orange,51.164636507176986,Mild,Spring,
Tulip,Yellow,,None,Fall,Elongated
Orchid,White,32.13148004101386,Mild,Fall,Oval
Marigold,Orange,,Mild,Summer,Star-shaped
Tulip,Yellow,41.52770677924774,None,Spring,Elongated
Marigold,Yellow,53.57801380747748,None,Fall,Star-shaped
Sunflower,Yellow,150.902708635223,Strong,Spring,Round
Rose,Red,61.14964167660541,Strong,Summer,
Daisy,Yellow,23.481486725949427,Strong,Fall,Round
Marigold,Orange,49.334705205253414,Mild,Summer,Star-shaped
,Purple,38.9931223562026,Mild,Spring,Elongated
Rose,Pink,55.66195669775703,None,Spring,Oval
Orchid,White,30.78797041962499,None,Spring,Oval
Orchid,White,30.809463057297883,Strong,Fall,Oval
Orchid,Purple,28.705064381744236,None,Spring,Oval
Lavender,Purple,44.11677578301826,Mild,Spring,Elongated
Rose,Red,61.85062508877443,Mild,Winter,Oval
,Purple,41.276665776130145,Mild,Summer,Elongated
Sunflower,Yellow,152.52961808771443,Strong,Fall,Round
Lotus,White,83.42187616587182,Strong,Spring,Round
Sunflower,Yellow,146.14609231859927,Strong,Winter,Round
Lavender,,38.093578033386834,Mild,,Elongated
Lotus,Pink,80.41773498346889,None,Summer,Round
Rose,,64.2750999319091,None,Winter,Oval
Orchid,Purple,27.59872993795191,None,Fall,Oval
Lotus,Pink,80.33062477475332,Strong,Summer,Round
Rose,,62.010006314984885,,Winter,Oval
Marigold,Orange,46.708611517020046,Strong,Spring,Star-shaped
Rose,White,59.6826953804504,None,Fall,Oval
Orchid,Purple,33.31855789965463,Mild,Winter,Oval
Rose,White,60.43114013532981,Mild,Winter,Oval
Lotus,Pink,77.56662054255276,None,Fall,Round
Lavender,Purple,37.822470561170704,Mild,,Elongated
Lotus,White,78.82213517452709,None,Spring,Round
Lavender,Purple,40.42530000430017,Mild,Spring,Elongated
Daisy,White,27.438169631850844,Strong,,Round
Lavender,Purple,35.96858242634451,Strong,Summer,Elongated
Tulip,Red,40.23327313323433,Mild,Summer,Elongated
Sunflower,Yellow,154.72147557463524,Mild,Summer,Round
Tulip,Yellow,41.884890893665336,Strong,Summer,Elongated
Rose,Red,64.40794389675777,Strong,Winter,Oval
Tulip,Red,49.409494728942576,Strong,Summer,
Tulip,Purple,41.94281882690108,Strong,Fall,Elongated
Tulip,Purple,46.11611537057761,Mild,Fall,Elongated
Orchid,White,27.760047807037544,None,Summer,Oval
Sunflower,Yellow,151.9417443406075,Mild,Summer,
Daisy,Yellow,23.585037113871035,Mild,Fall,Round
Daisy,Yellow,28.859776760014114,Mild,Winter,Round
Marigold,Yellow,50.76907536346056,Mild,Summer,Star-shaped
Rose,White,59.238688053804324,Strong,Fall,Oval
Daisy,Yellow,26.222250462854024,Strong,Summer,Round
Lotus,Pink,77.88989541855479,Mild,Spring,Round
Orchid,White,30.57501281396611,,Summer,Oval
Rose,Pink,55.7258756116028,None,,Oval
Daisy,Yellow,23.43053341446639,Strong,Summer,
,,60.93182158877972,None,Summer,Oval
Sunflower,Yellow,145.55184420801243,None,,Round
Sunflower,Yellow,149.03001530029525,Strong,Spring,
Marigold,Orange,47.6358198252818,Strong,Fall,Star-shaped
Lotus,White,82.45791543547297,Strong,Fall,Round
Marigold,Orange,54.94379917497106,Mild,Summer,
Orchid,White,31.64465953410642,Mild,Fall,Oval
Orchid,White,34.07655597372622,None,Fall,Oval
Marigold,Orange,53.366657196321775,Strong,Spring,Star-shaped
Sunflower,Yellow,147.16228465033242,Strong,Winter,Round
Tulip,Purple,48.35743185808545,Mild,Fall,Elongated
Sunflower,Yellow,153.1895620256549,Strong,Spring,
Marigold,Yellow,46.90276780303233,None,Fall,Star-shaped
Sunflower,Yellow,148.25805143292268,Mild,Winter,Round
,,57.07544369728675,None,Summer,Oval
Lotus,Pink,,Strong,Winter,Round
,Red,42.43525878730389,None,Fall,Elongated
Tulip,Yellow,48.108745500766965,None,Summer,Elongated
Daisy,White,26.77041888980569,Mild,Fall,Round
Lavender,Purple,37.11294539285017,None,Winter,
Tulip,Purple,47.81033671435975,None,Fall,Elongated
Sunflower,Yellow,149.92370077050668,,Spring,Round
,Purple,27.53465965323089,None,Spring,Oval
Daisy,Yellow,27.65959836805962,Strong,Spring,
Sunflower,Yellow,149.6470412680457,,Spring,Round
Lavender,Purple,37.213002956702155,None,Fall,Elongated
Lavender,Purple,40.32562904805697,Mild,Winter,Elongated
Orchid,Purple,30.099660999720186,Strong,Summer,Oval
Lavender,Purple,39.35617521949483,Mild,Spring,Elongated
Tulip,Purple,42.8057161004535,None,Spring,Elongated
Lotus,White,83.54612649463728,None,Fall,Round
Daisy,Yellow,27.277712461928676,,,Round
Marigold,Orange,50.083787890276476,None,Spring,Star-shaped
,Purple,46.375937432586596,Strong,Winter,Elongated
Rose,Pink,60.704432410693585,Mild,Spring,Oval
Lavender,Purple,37.04172287516978,None,Spring,Elongated
Rose,White,58.6388901375605,None,Fall,Oval
Lotus,Pink,77.0735650881719,None,Winter,Round
Sunflower,,153.598856957802,Mild,Spring,Round
Rose,White,56.48751696199707,None,Winter,Oval
,Purple,25.171392867893818,Mild,Fall,Oval
Marigold,Orange,51.21392439605431,Mild,Spring,Star-shaped
Lavender,Purple,,Mild,Spring,Elongated
Sunflower,Yellow,153.28464562432924,None,Summer,Round
Lavender,Purple,36.11565440238972,Mild,Spring,Elongated
Lavender,Purple,,,Summer,Elongated
Tulip,Red,46.061200127008554,Strong,Spring,
Marigold,Orange,50.02491155328133,Mild,Fall,Star-shaped
Marigold,Yellow,48.47665400885469,Strong,Winter,Star-shaped
Rose,Pink,60.634582056207336,None,,Oval
Marigold,Orange,48.6521202571197,None,Summer,Star-shaped
Tulip,Yellow,47.94944526962276,Mild,Spring,Elongated
Tulip,Purple,43.19879019746909,Mild,,Elongated
Daisy,White,29.127836587366737,None,Winter,Round
Marigold,Yellow,49.96849059785541,None,Fall,Star-shaped
Lotus,White,84.28461265010888,Strong,Fall,Round
Lavender,Purple,40.22725008986937,Strong,Fall,Elongated
Lotus,White,,None,Winter,Round
Lotus,Pink,75.40719510936698,Strong,Winter,Round
Lotus,Pink,,Strong,Winter,Round
Marigold,Yellow,48.90486156741777,Mild,Summer,Star-shaped
Marigold,Yellow,52.11243695147651,Strong,Spring,Star-shaped
Marigold,Orange,50.80405261867818,Mild,Fall,Star-shaped
Lotus,Pink,79.09143503375093,None,Winter,Round
Tulip,Purple,49.76892749964845,Strong,Winter,Elongated
Sunflower,Yellow,150.03749034729788,Mild,Winter,Round
Tulip,Red,40.21255104121833,,Summer,Elongated
,,51.678935753479536,Strong,Winter,Star-shaped
Sunflower,Yellow,147.4137431988825,Mild,Spring,Round
Marigold,Orange,50.913792812633496,,Spring,Star-shaped
Lotus,White,83.22770925118327,Mild,Winter,Round
,Orange,47.08493506558549,None,Winter,Star-shaped
Sunflower,Yellow,147.5326980364266,Strong,Spring,Round
Daisy,Yellow,27.182387170673408,,Winter,Round
Marigold,Orange,53.05650694745146,Mild,Winter,Star-shaped
Lotus,Pink,82.75260438921137,Mild,Winter,Round
Orchid,Purple,,Mild,Summer,Oval
Rose,White,56.598850639463734,Strong,Fall,Oval
Marigold,Yellow,53.869803873341816,Mild,Fall,Star-shaped
Marigold,Orange,51.26505410289376,None,Spring,Star-shaped
Rose,White,,Strong,Summer,Oval
Sunflower,Yellow,151.8148217407681,Strong,Summer,Round
Marigold,Yellow,48.62881514191204,Strong,Summer,
Sunflower,Yellow,150.767433160241,None,Fall,Round
Sunflower,Yellow,147.98078746580615,None,Winter,Round
Lotus,Pink,75.33370975568796,None,Fall,Round
Marigold,Yellow,52.48696553053698,,Fall,Star-shaped
,Purple,42.41357016945001,Mild,Winter,Elongated
Daisy,White,29.638096283933685,Strong,Winter,Round
Marigold,,51.57047095397125,Mild,,Star-shaped
Rose,Pink,55.19553533218092,None,Winter,Oval
Tulip,Purple,46.707691018073376,None,Summer,Elongated
Tulip,Purple,44.121849106071046,None,Spring,Elongated
Daisy,Yellow,21.227654655912332,Mild,Summer,Round
Rose,Pink,58.93946115890484,Strong,Summer,Oval
Lotus,,,None,Winter,Round
Rose,Pink,62.72620233139646,,,Oval
Lavender,Purple,38.02659954329547,None,Winter,Elongated
Tulip,Purple,49.84596643904126,Mild,Summer,Elongated
Daisy,White,28.132044554665498,Strong,Fall,Round
Orchid,,,Strong,Winter,Oval
Daisy,Yellow,29.763069839914913,Mild,Spring,
Daisy,Yellow,,None,Summer,Round
Orchid,White,32.92620583230937,None,Spring,Oval
Sunflower,Yellow,,Mild,Winter,Round
Sunflower,Yellow,153.07396861227897,Strong,Fall,Round
Orchid,White,32.1616877826028,Mild,Summer,Oval
Daisy,White,28.649319441269327,Strong,Summer,Round
Tulip,Yellow,48.77971473836958,Mild,Summer,Elongated
Tulip,Purple,40.679235242962086,Mild,Spring,Elongated
Rose,Red,61.68483676682369,None,Summer,Oval
Marigold,Yellow,50.53788394136127,Mild,Summer,Star-shaped
Tulip,Purple,43.10206950985746,None,Winter,Elongated
Rose,Red,,None,Summer,Oval
Tulip,Purple,46.15103850943705,None,Winter,Elongated
Sunflower,Yellow,149.28508331153154,Mild,Spring,Round
Marigold,Yellow,45.99360053389056,Mild,Summer,Star-shaped
Tulip,Purple,48.84035678817,,Spring,Elongated
Daisy,Yellow,23.94219783223302,Mild,Spring,Round
Lavender,Purple,36.15139270794302,Strong,Winter,Elongated
,Red,61.100748652161904,Mild,Fall,Oval
Daisy,White,,Mild,Winter,Round
Tulip,Yellow,47.13082455437075,None,Winter,
Orchid,White,28.661744168390637,Strong,Fall,Oval
Marigold,Yellow,45.54395029113178,Mild,Fall,Star-shaped
Orchid,White,30.04232799159757,Mild,,Oval
Lotus,White,77.96565953086323,Mild,Winter,Round
Lotus,White,75.3888713617528,None,Fall,Round
Daisy,White,20.955701833025735,,,Round
Lotus,White,76.27269520745381,Mild,,Round
Marigold,Orange,49.58672238772199,Mild,Spring,Star-shaped
Sunflower,Yellow,152.19284160832586,Mild,Spring,Round
Marigold,Yellow,48.01691782216499,None,Spring,Star-shaped
Tulip,Purple,48.011131368068746,None,Winter,Elongated
Lotus,Pink,84.13727494642905,None,Fall,Round
Marigold,Orange,48.807702258585266,Mild,Summer,Star-shaped
Marigold,Yellow,48.681406524301174,None,Winter,Star-shaped
Orchid,Purple,32.5306507561636,Mild,Winter,Oval
Orchid,White,31.241122013627376,Mild,Winter,Oval
Daisy,Yellow,27.964551253622144,Strong,Fall,Round
Tulip,Yellow,42.632130656765845,Strong,Winter,Elongated
Tulip,Purple,47.018498232877405,None,Winter,Elongated
Rose,Pink,60.6319271396916,Mild,Fall,Oval
Sunflower,Yellow,,None,,Round
,Yellow,153.80295086365507,,Fall,Round
Lavender,Purple,41.87448397145814,None,Spring,Elongated
Lotus,,80.66028989990295,Strong,Winter,Round
Sunflower,,149.63569020466085,Strong,Fall,Round
